date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(m),GW(feet)
20/7/1981,13.96,27.925,0.564000116,252.4,2861.06,0.03477718,18.80792683,31.8
21/7/1981,7.03,26.97,0.56091169,283.71,2615.27,0.083162821,18.53353659,31.91
22/7/1981,0,27.735,0.56,402.29,2651.59,0.056701924,18.33536585,32.03
23/7/1981,14.71,28.295,0.56,281.07,2812.57,0.037045257,18.16768293,32.14
24/7/1981,18.45,27.4,0.56,352.88,2480,0.12852436,17.9847561,32.15
25/7/1981,13.81,28.25,0.56,320.04,2640,0.332651285,17.78658537,32.28
26/7/1981,10.26,28.525,0.56,311.5,2720,0.589700006,17.61890244,32.43
27/7/1981,0.02,28.505,0.556000116,415.08,2720,0.604820519,17.43597561,32.57
28/7/1981,0,28.86,0.556000116,406.54,2800,0.574579493,17.26829268,32.62
29/7/1981,11.83,28.835,0.556000116,316.07,2747.07,0.597260262,17.25304878,32.65
30/7/1981,0.67,27.55,0.556000116,390.79,2643.63,0.544338467,17.05487805,32.68
31/7/1981,14.74,27.55,0.556000116,295.43,2667.42,0.498976928,16.82621951,32.71
1/8/1981,0,28.15,0.552,399.24,2741.13,0.55945898,16.61280488,32.74
2/8/1981,12.84,28.065,0.552,296.9,2743.47,0.710664109,16.53658537,32.82
3/8/1981,17.73,27.5,0.552,322.55,2560,0.854308983,16.53658537,32.87
4/8/1981,23.5,27.25,0.552,315.29,2560,0.884550009,16.44512195,32.96
5/8/1981,25.56,27.87,0.551732292,319.33,2629.03,0.960152573,16.44512195,33.12
6/8/1981,0,28.75,0.548,412.03,2800,0.876989752,16.35365854,33.35
7/8/1981,0,28.5,0.548,410.02,2774.44,0.778706418,16.23170732,33.47
8/8/1981,0,28.61,0.548,383.37,2875.41,0.710664109,16.1554878,33.58
9/8/1981,0,28.985,0.548,403.9,2867.3,0.589700006,16.01829268,33.72
10/8/1981,0,28.105,0.544,402.62,2749.38,0.468735902,15.77439024,33.89
11/8/1981,10.42,28.19,0.544,298.41,2780.67,0.393133337,15.42378049,34.03
12/8/1981,7.61,27.73,0.544,336.03,2553.77,0.355332055,15.24085366,34.11
13/8/1981,12.25,27.79,0.544,335.67,2562.32,0.400693594,15.07317073,34.2
14/8/1981,22.06,27.995,0.54,325.01,2638.21,0.468735902,14.8597561,34.38
15/8/1981,0,28.3,0.54,419.17,2726.85,0.400693594,14.60060976,34.53
16/8/1981,0,28,0.54,408.13,2720,0.362892311,14.38719512,34.6
17/8/1981,0.34,27.99,0.54,342.24,2877.59,0.393133337,14.2652439,34.6
18/8/1981,1.87,27.745,0.536000116,329.89,2876.17,0.529217954,14.12804878,34.67
19/8/1981,0,27.01,0.536000116,357.43,2723.11,0.604820519,13.85365854,34.8
20/8/1981,20.9,27.225,0.536000116,254.5,2800,0.657742314,13.625,34.87
21/8/1981,55.81,25.985,0.536000116,248.57,2640,2.827535925,13.51829268,34.85
22/8/1981,0,26.09,0.531999884,371.75,2560,8.240679567,13.51829268,34.87
23/8/1981,11.26,28,0.531999884,386.97,2640,9.525923169,13.41158537,34.91
24/8/1981,0,28.025,0.531999884,433.97,2647.98,8.543089826,13.21341463,34.98
25/8/1981,23.94,28,0.531732407,308.71,2720,8.316282131,13.10670732,35.01
26/8/1981,38.07,27.715,0.528000116,301.9,2708.18,7.204924428,13.13719512,35
27/8/1981,17.12,27.55,0.528000116,289.51,2736.43,6.947875708,13.10670732,34.91
28/8/1981,53.89,26.305,0.528000116,242.89,2715.57,10.81116677,13.04573171,34.82
29/8/1981,15.38,27.225,0.523999884,291.7,2756.01,15.72533348,12.93902439,34.85
30/8/1981,7.35,27.455,0.523999884,333.16,2718.11,15.42292323,12.89329268,34.93
31/8/1981,3.56,27.58,0.523999884,309.66,2745.57,13.38165398,12.90853659,35.05
1/9/1981,1.42,28,0.523999884,372.14,2799.73,10.50875651,13.04573171,35.2
2/9/1981,6.04,28.04,0.52,377.15,2732.89,8.165077002,13.18292683,35.35
3/9/1981,0,28.25,0.52,423.54,2720,6.60010391,13.13719512,35.51
4/9/1981,6.71,28,0.52,331.98,2720,5.307300051,13.0152439,35.63
5/9/1981,0,28.225,0.516,424.27,2707.74,4.362267991,12.83231707,35.71
6/9/1981,22.45,28.26,0.516,306.31,2781.82,3.833050037,12.60365854,35.87
7/9/1981,21.34,27.695,0.516,303.73,2693.64,8.618692391,12.375,36.06
8/9/1981,29.01,27.205,0.516,320.48,2545.53,17.38858991,12.13109756,36.21
9/9/1981,0,27.61,0.512000116,367.6,2788.89,14.13767962,11.94817073,36.32
10/9/1981,7.97,27.5,0.512000116,307.43,2640,10.20634625,11.82621951,36.39
11/9/1981,0,27.21,0.512000116,430.98,2521.05,7.560256483,11.58231707,36.44
12/9/1981,0,27.79,0.507999653,411.94,2669.1,5.78359621,11.29268293,36.465
13/9/1981,0,27.09,0.507999653,435.43,2480.77,4.475671838,11.06402439,36.49
14/9/1981,0,27.27,0.507999653,419.81,2560,3.500398752,10.89634146,36.53
15/9/1981,0,27.735,0.507999653,414.76,2635.96,2.797294899,10.78963415,36.64
16/9/1981,11.45,27.75,0.504000116,291.42,2720,2.34367951,10.71341463,36.65
17/9/1981,10.08,27.32,0.504000116,284.48,2681.22,2.056389763,10.71341463,36.76
18/9/1981,18.88,25.305,0.504000116,258.19,2485.13,1.995907712,10.63719512,36.85
19/9/1981,0,21.96,0.500000116,449.79,1790.29,1.897624377,10.57621951,36.91
20/9/1981,0,22.87,0.500000116,476.94,1779.58,1.610334631,10.40853659,36.91
21/9/1981,9.55,25.735,0.500000116,338.75,2315.96,1.557412836,10.39329268,36.99
22/9/1981,0,27.075,0.500000116,368.49,2638.79,1.519611553,10.22560976,37.01
23/9/1981,0,25.775,0.496,424.82,2284.28,1.436448732,10.08841463,37.03
24/9/1981,0,25.83,0.496,426.04,2279.37,1.22476155,9.99695122,36.99
25/9/1981,0,26.04,0.496,390.46,2398.78,0.990393599,9.99695122,36.95
26/9/1981,0,26.65,0.492000231,354.98,2594.66,0.793826931,9.875,36.86
27/9/1981,0,25.495,0.492000231,425.95,2198.53,0.642621801,9.844512195,36.85
28/9/1981,0,25.495,0.492000231,403.81,2277.18,0.529217954,9.81402439,36.91
29/9/1981,0,26.505,0.492000231,394.47,2400,0.438494876,9.875,37
30/9/1981,0,26.925,0.488,386.57,2480,0.370452568,9.93597561,37.12
1/10/1981,0,26.455,0.488,370.02,2465.31,0.309970516,10.07317073,37.15
2/10/1981,0,25.74,0.488,400.48,2277.28,0.272169233,10.08841463,37.135
3/10/1981,0,25.75,0.483999884,398.29,2279.73,0.234367951,9.99695122,37.12
4/10/1981,0,26.615,0.483999884,376.4,2436.33,0.249488464,9.859756098,37.06
5/10/1981,0,26.12,0.483999884,346.84,2468.76,2.169793611,9.676829268,37.03
6/10/1981,0,24.35,0.483999884,437.5,1909.82,1.648135913,9.631097561,37
7/10/1981,0,25.325,0.479999884,406.55,2130.83,0.96771283,9.631097561,36.89
8/10/1981,0,25.46,0.479999884,395.79,2187.04,0.672862827,9.676829268,36.76
9/10/1981,0,25.48,0.479999884,391.23,2192.86,0.483856415,9.768292683,36.64
10/10/1981,0,25.735,0.476000116,371.11,2292.26,0.355332055,9.81402439,36.55
11/10/1981,0,25.525,0.476000116,386.44,2200,0.272169233,9.859756098,36.48
12/10/1981,0,25.5,0.476000116,343.71,2321.39,0.446055133,10.02743902,36.48
13/10/1981,0,23.67,0.476000116,383.53,1974.41,0.378012824,10.22560976,36.46
14/10/1981,0,24.16,0.472000116,379.09,2051.79,0.325091029,10.40853659,36.33
15/10/1981,0,23.75,0.472000116,375.77,1996.45,0.362892311,10.54573171,36.27
16/10/1981,0,21.39,0.472000116,424.11,1582.08,0.355332055,10.65243902,36.21
17/10/1981,0,21,0.468267708,441.22,1440,0.325091029,10.65243902,36.33
18/10/1981,0,22.505,0.468,418.18,1642.08,0.294850003,10.68292683,36.38
19/10/1981,0,22.565,0.468,362.56,1844.84,0.264608977,10.88109756,36.36
20/10/1981,0,20.065,0.468,428.74,1382.33,0.226807694,10.97256098,36.34
21/10/1981,0,22.325,0.464,413.32,1612.16,0.204126925,11.06402439,36.31
22/10/1981,0,24.38,0.464,364.59,2000,0.173885899,10.88109756,36.28
23/10/1981,0,24.605,0.464,367.69,2000,0.15120513,10.80487805,36.19
24/10/1981,0,25.375,0.464,319.54,2277.99,0.136084617,10.80487805,36.05
25/10/1981,0,24.52,0.459999769,307.09,2200,0.120964104,10.86585366,35.93
26/10/1981,0,25.1,0.459999769,324.55,2200,0.105843591,10.91158537,35.82
27/10/1981,3.54,25.63,0.459999769,196.58,2468.44,0.12852436,10.95731707,35.73
28/10/1981,0,25.135,0.459999769,293.5,2301.94,0.136084617,11.0945122,35.59
29/10/1981,0,25.305,0.456,289.46,2320.9,0.120964104,11.30792683,35.37
30/10/1981,0,25.175,0.456,285.77,2315.69,0.105843591,11.49085366,35.11
31/10/1981,3.93,24.705,0.456,205.37,2301.34,0.098283334,11.65853659,34.76
1/11/1981,2.38,23.725,0.456,233.71,2115.71,0.098283334,11.79573171,34.48
2/11/1981,0,23.39,0.452000116,326.03,1955.98,0.090723078,12.00914634,34.24
3/11/1981,0,23.265,0.452000116,328.36,1919.01,0.083162821,12.3445122,34.08
4/11/1981,0.06,24.075,0.452000116,256.1,2273.04,0.075602565,12.74085366,33.94
5/11/1981,26.02,24.845,0.452000116,175.29,2430.44,0.15120513,13.27439024,33.76
6/11/1981,0,22.795,0.448267708,275.35,2065,0.158765386,13.70121951,33.57
7/11/1981,0,18.055,0.448,379.51,1282.14,0.120964104,14.06707317,33.38
8/11/1981,0,17,0.448,408.91,1080,0.098283334,14.31097561,33.23
9/11/1981,0,19.57,0.448,376.9,1370.92,0.090723078,14.52439024,33.18
10/11/1981,4.28,22.255,0.448,229.97,1861.59,0.083162821,14.79878049,33.13
11/11/1981,5.37,22.355,0.443999884,210.87,2000,0.090723078,15.08841463,33.07
12/11/1981,0,19.18,0.443999884,328.88,1468.84,0.083162821,15.37804878,33.07
13/11/1981,0,17.785,0.443999884,345.38,1320,0.074846539,15.60670732,33.07
14/11/1981,0,16.59,0.443999884,359.46,1182.92,0.070310385,15.68292683,32.76
15/11/1981,0,14.22,0.443999884,395.06,909.65,0.067286283,15.75914634,32.55
16/11/1981,0,14.28,0.44,408.48,827.12,0.062750129,15.85060976,32.46
17/11/1981,4,17.4,0.44,235.43,1347.66,0.067286283,15.85060976,32.47
18/11/1981,0,15.205,0.44,376.2,992.94,0.072578462,15.85060976,32.47
19/11/1981,0,16.32,0.44,386.57,1011.56,0.061238078,16.32317073,32.46
20/11/1981,0,17.995,0.44,369.26,1199.08,0.055945898,16.64329268,32.48
21/11/1981,0.01,14.625,0.43908831,381.83,920,0.055189872,16.7804878,32.5
22/11/1981,0,10.92,0.435999653,387.55,709.91,0.049897693,16.7652439,32.55
23/11/1981,0,12.145,0.435999653,396.73,720,0.04687359,16.7652439,32.49
24/11/1981,0,15.965,0.435999653,369.32,994.42,0.045361539,16.7804878,32.44
25/11/1981,0,15.955,0.435999653,357.91,1033.19,0.048385641,16.75,32.39
26/11/1981,0,16.62,0.435999653,358.2,1058.96,0.047629616,16.7195122,32.39
27/11/1981,0,19.22,0.435999653,324.31,1359.27,0.046117565,16.64329268,32.39
28/11/1981,0,18.565,0.433541319,338.31,1249.53,0.045361539,16.7347561,32.39
29/11/1981,0,19.33,0.432000231,316.55,1370.48,0.043849488,16.81097561,32.39
30/11/1981,0,19.995,0.432000231,307.48,1437.68,0.041581411,16.88719512,32.48
1/12/1981,0,21.39,0.432000231,284.2,1640,0.037045257,16.88719512,32.57
2/12/1981,18.48,22.425,0.432000231,151.04,2058.94,0.037801282,16.88719512,32.57
3/12/1981,8.58,17.865,0.432000231,189.52,1429.67,0.065018206,16.88719512,32.53
4/12/1981,0,14.77,0.432000231,331.64,960.93,0.058213975,16.88719512,32.47
5/12/1981,0,12.775,0.432000231,331.34,842.45,0.049141667,16.75,32.41
6/12/1981,0,11.48,0.432000231,345.87,720,0.044605513,16.61280488,32.33
7/12/1981,0,13.995,0.431088426,339.21,879.27,0.041581411,16.61280488,32.17
8/12/1981,0,14.5,0.428267708,337.99,920,0.043093462,16.67378049,32.09
9/12/1981,0,15,0.428,288.46,1080,0.045361539,16.7652439,32.02
10/12/1981,0,11.25,0.428,301.23,800,0.043093462,16.85670732,31.9
11/12/1981,0,6.39,0.428,329.2,532.22,0.040825385,16.97865854,31.97
12/12/1981,0,9.15,0.428,335.47,630.16,0.039313334,17.22256098,31.96
13/12/1981,0,15.245,0.428,287.96,1079.19,0.038557308,17.3445122,31.96
14/12/1981,0,18.33,0.428,270.11,1359.92,0.036289231,17.45121951,31.88
15/12/1981,6.67,19.27,0.428,135.82,1720,0.037801282,17.63414634,31.77
16/12/1981,0,13.275,0.428,281.17,963.69,0.043849488,17.52743902,31.74
17/12/1981,0,14.18,0.428,308.45,948.91,0.041581411,17.54268293,31.79
18/12/1981,0,15.89,0.428,281.74,1132.02,0.040825385,17.54268293,31.79
19/12/1981,0,8.82,0.428,337.65,595.96,0.040825385,17.66463415,31.76
20/12/1981,0,4.855,0.428,310.89,518.69,0.039313334,17.83231707,31.69
21/12/1981,0,10.59,0.428,375.46,507.47,0.037801282,17.87804878,31.665
22/12/1981,0,15.06,0.428,342.15,806.52,0.037045257,17.80182927,31.64
23/12/1981,0,20.21,0.428,272.81,1450.69,0.037045257,17.80182927,31.52
24/12/1981,0,20.96,0.428,292.38,1411.89,0.037801282,17.84756098,31.34
25/12/1981,0,22.02,0.428,243.61,1778.46,0.039313334,17.95426829,31.16
26/12/1981,3.03,22.69,0.428,146.36,2144.4,0.042337436,17.95426829,31.12
27/12/1981,4.5,22.455,0.428,172.38,2042.09,0.04687359,18.0304878,31.13
28/12/1981,0,22.955,0.428,230.39,1993.77,0.047629616,18.21341463,30.95
29/12/1981,0,22.015,0.428,269.05,1713.3,0.04687359,18.48780488,30.92
30/12/1981,0,22.245,0.428,230.36,1912.89,0.048385641,18.76219512,31.01
31/12/1981,0,22.765,0.428,230.7,1990.13,0.049141667,18.82317073,30.93
1/1/1982,0,23.395,0.428,212.04,2110.52,0.049141667,18.80792683,30.84
2/1/1982,0,23.45,0.428,229.11,2078.21,0.047629616,19.08231707,30.91
3/1/1982,0,23.485,0.429541667,228.25,2083.96,0.045361539,19.12804878,31.03
4/1/1982,4.55,23.63,0.431899421,141.21,2241.96,0.045361539,18.99085366,31.07
5/1/1982,0,15.44,0.432000231,328.7,901.73,0.048385641,19.11280488,31
6/1/1982,0,17.54,0.432000231,335.8,958.06,0.04687359,19.25,30.95
7/1/1982,0,20.385,0.432000231,313.78,1234.86,0.046117565,19.14329268,31.03
8/1/1982,0,19.78,0.432000231,298.79,1270.51,0.046117565,18.96036585,31.03
9/1/1982,0,18.97,0.432000231,225.5,1564.52,0.046117565,18.89939024,31.01
10/1/1982,0,11.58,0.432000231,311.55,770.52,0.042337436,19.00609756,30.86
11/1/1982,0,8.67,0.432000231,287.26,704.01,0.037045257,19.08231707,30.67
12/1/1982,0,3.625,0.432000231,373.34,368.03,0.033265129,18.96036585,30.52
13/1/1982,9.54,10.055,0.435898958,258.86,686.32,0.035533205,18.96036585,30.39
14/1/1982,19.22,17.61,0.435999653,187.91,1417.44,0.083162821,18.99085366,30.24
15/1/1982,0,8.62,0.435999653,366.33,593.8,0.105843591,19.2195122,30.2
16/1/1982,0,9.175,0.435999653,378.45,580.45,0.090723078,19.50914634,30.21
17/1/1982,0,14.23,0.435999653,334.79,940.61,0.083162821,19.73780488,30.16
18/1/1982,0,16.085,0.435999653,362.63,933.26,0.083162821,19.93597561,30.31
19/1/1982,0,17.01,0.436267361,364.11,985.33,0.083162821,20.16463415,30.59
20/1/1982,0,18.225,0.44,358.78,1077.95,0.083162821,20.22560976,30.75
21/1/1982,0,19.755,0.44,339.36,1276.18,0.083162821,20.21036585,30.86
22/1/1982,0,19.705,0.44,339.35,1164.5,0.083162821,20.28658537,30.85
23/1/1982,0,20.785,0.44,324.75,1254.54,0.083162821,20.05792683,30.82
24/1/1982,5.98,20.015,0.44,182.99,1709.2,0.083162821,19.63109756,30.76
25/1/1982,0,14.905,0.441541088,373.9,781.1,0.075602565,19.38719512,30.81
26/1/1982,0,15.02,0.443999884,333.09,933.32,0.068798334,19.2195122,30.9
27/1/1982,0,11.545,0.443999884,392.36,599.8,0.058970001,19.2347561,30.61
28/1/1982,0,13.965,0.443999884,380.16,730.53,0.056701924,19.2804878,30.56
29/1/1982,0,15.24,0.443999884,385.75,769.98,0.055945898,19.37195122,30.51
30/1/1982,0,17.94,0.445541551,377.01,932.9,0.052921795,19.29573171,30.42
31/1/1982,0,20.43,0.448,359.91,1142.84,0.05216577,19.15853659,30.44
1/2/1982,0,21.19,0.448,283.36,1556.02,0.053677821,19.60060976,30.44
2/2/1982,0,23.445,0.448,268.66,1792.34,0.052921795,19.67682927,30.37
3/2/1982,0,22.985,0.448,292.73,1500.3,0.049897693,19.75304878,30.25
4/2/1982,0,22.13,0.452000116,316.02,1205.26,0.047629616,19.8902439,30.13
5/2/1982,0,24.46,0.452000116,279.92,1577.9,0.04687359,19.8597561,30.13
6/2/1982,6.78,24.16,0.452000116,213.04,1901.81,0.04687359,19.8597561,30.07
7/2/1982,0,22.165,0.452000116,224.09,1818.58,0.047629616,19.96646341,30.08
8/2/1982,0,21.345,0.45508831,334.45,1184.81,0.04687359,20.14939024,29.96
9/2/1982,0,23.23,0.456,282.8,1585.73,0.050653718,20.33231707,29.76
10/2/1982,0,24.16,0.456,260.01,1804.89,0.051409744,20.33231707,29.55
11/2/1982,0,21.855,0.456,286.86,1467.35,0.049141667,20.42378049,29.4
12/2/1982,0,21.43,0.456267708,372.67,1051.96,0.049141667,20.40853659,29.36
13/2/1982,0,21.645,0.459999769,302.03,1387.04,0.05216577,20.59146341,29.3
14/2/1982,0,16.875,0.459999769,431.53,640.73,0.048385641,20.89634146,29.2
15/2/1982,0,21.175,0.459999769,390.94,974.18,0.050653718,21.21646341,29.19
16/2/1982,14.56,23.955,0.461541319,231.16,1796.77,0.173885899,21.44512195,29.04
17/2/1982,35.69,21.89,0.464,231.75,1761.13,0.347771798,21.50609756,28.94
18/2/1982,0,19.69,0.464,331.37,1532.74,0.771146161,21.59756098,28.87
19/2/1982,0,19.62,0.464,416.14,1199.64,0.710664109,21.75,28.75
20/2/1982,0,19.28,0.467899306,420.19,1166.25,0.68798334,21.7652439,28.68
21/2/1982,0,18.985,0.468,344.26,1443.96,0.529217954,21.99390244,28.63
22/2/1982,0,17.065,0.468,361.89,1248.72,0.393133337,22.14634146,28.53
23/2/1982,0,13.25,0.468,481.92,662.23,0.302410259,22.25304878,28.24
24/2/1982,0,15.3,0.472000116,490.92,693.66,0.241928207,22.43597561,28.02
25/2/1982,0,17.245,0.472000116,466.15,886.84,0.204126925,22.54268293,28.01
26/2/1982,0,18.955,0.472000116,408.74,1212.41,0.173885899,22.61890244,27.76
27/2/1982,0,20.045,0.472000116,427.53,1218.22,0.15120513,22.77134146,27.63
28/2/1982,3.84,21.695,0.476000116,242.71,1878.92,0.136084617,23.21341463,27.9
1/3/1982,0,18.555,0.476000116,330.12,1506.19,0.120964104,23.54878049,28.32
2/3/1982,0,14.485,0.476000116,395.06,1027.24,0.105843591,23.56402439,28.58
3/3/1982,0,15.93,0.479999884,475.54,863.52,0.090723078,23.94512195,28.89
4/3/1982,0,20.83,0.479999884,411.74,1387.49,0.075602565,24.14329268,29.29
5/3/1982,2.04,22.49,0.479999884,311.91,1829.3,0.070310385,23.73170732,29.7
6/3/1982,40.48,22.805,0.479999884,245.71,2031.31,0.446055133,23.09146341,29.76
7/3/1982,29.25,20.48,0.483999884,230.07,1796.63,0.884550009,22.69512195,29.83
8/3/1982,0,13.26,0.483999884,454.03,922.38,1.171839755,22.22256098,29.85
9/3/1982,0,14.85,0.483999884,465.93,995.98,1.22476155,21.61280488,29.84
10/3/1982,0,18.75,0.488,434.61,1360,1.073556421,20.98780488,29.76
11/3/1982,0,20.46,0.488,438.21,1473.91,0.854308983,20.89634146,29.67
12/3/1982,0.03,22.015,0.488,398.3,1751.54,0.672862827,20.78963415,29.58
13/3/1982,0,22.975,0.488,428.04,1738.79,0.551898723,20.75914634,29.45
14/3/1982,0,23.465,0.492000231,425.59,1794.77,0.438494876,20.77439024,29.27
15/3/1982,0,22.815,0.492000231,422.6,1751.92,0.43093462,20.89634146,29.31
16/3/1982,0,23.75,0.492000231,400.76,1920,0.498976928,20.89634146,29.41
17/3/1982,0,23.06,0.496,432.17,1727.31,0.476296158,21.17073171,29.44
18/3/1982,0,23.71,0.496,409.31,1890.19,0.40825385,21.36890244,29.38
19/3/1982,0,24.725,0.496,376.57,2118.14,0.347771798,21.64329268,29.5
20/3/1982,0,23.505,0.496,434.33,1762.81,0.294850003,21.58231707,29.62
21/3/1982,0,23.61,0.500000116,400.68,1914.83,0.25704872,21.42987805,29.69
22/3/1982,0,23.765,0.500000116,402.71,1937.3,0.211687182,21.38414634,29.83
23/3/1982,0,24.605,0.500000116,350.39,2210.73,0.181446156,21.47560976,30.17
24/3/1982,0,23.38,0.504000116,426.8,1797.73,0.15120513,21.29268293,30.47
25/3/1982,12.63,23.79,0.504000116,266.43,2107.51,0.15120513,21.1097561,30.68
26/3/1982,0,22.425,0.504000116,374.91,1909.4,0.143644873,21.00304878,30.85
27/3/1982,0,18.995,0.504000116,480.52,1311.02,0.120964104,20.78963415,30.99
28/3/1982,42.87,18.61,0.507999653,291.69,1505.59,0.166325643,20.27134146,30.99
29/3/1982,42.56,18.735,0.507999653,217.38,1715.23,1.716178222,19.81402439,30.99
30/3/1982,0.48,20.805,0.507999653,370.48,1775.02,2.411721818,19.49390244,30.81
31/3/1982,0,22.05,0.512000116,436.11,1760,2.623409,19.2347561,30.54
1/4/1982,0,22.77,0.512000116,437.94,1816.97,2.434402588,19.02134146,30.3
2/4/1982,0,22.085,0.512000116,488.51,1613.53,1.927865403,19.02134146,30.14
3/4/1982,0,22.91,0.512000116,430.45,1879.49,1.383526936,19.02134146,30.03
4/4/1982,0,23.345,0.516,392.82,2032.7,0.975273086,19.29573171,29.89
5/4/1982,0,22.54,0.516,473.57,1726.01,0.68798334,19.70731707,29.75
6/4/1982,0,25.14,0.516,303.23,2461.64,0.514097441,20.07317073,29.61
7/4/1982,0,18.43,0.52,548.72,1148.68,0.393133337,20.31707317,29.55
8/4/1982,0,21.26,0.52,459.26,1630.14,0.325091029,20.4847561,29.41
9/4/1982,0,24.95,0.52,305.76,2437.64,0.27972949,20.69817073,29.27
10/4/1982,19.21,21.945,0.52,304.58,1850.33,0.317530772,20.91158537,29.08
11/4/1982,16.71,19.3,0.523999884,261.17,1699.37,0.521657697,21.125,29.3
12/4/1982,0,18.615,0.523999884,525.41,1276.42,0.68798334,21.21646341,29.62
13/4/1982,0,21.64,0.523999884,488.72,1622.06,0.990393599,21.42987805,29.9
14/4/1982,0,23.5,0.528000116,450.92,1913.75,1.073556421,21.64329268,30.12
15/4/1982,0,24.29,0.528000116,450.28,2025.24,0.907230778,21.93292683,30.25
16/4/1982,0,24.98,0.528000116,463.67,2072.97,0.710664109,21.59756098,30.27
17/4/1982,0,25.4,0.528000116,445.32,2168.64,0.551898723,21.1097561,30.23
18/4/1982,0,25.185,0.531999884,451.91,2116.69,0.438494876,20.68292683,30.21
19/4/1982,0,25.23,0.531999884,453.66,2119.59,0.355332055,20.34756098,30.14
20/4/1982,0,26.09,0.531999884,421.75,2319.13,0.294850003,20.14939024,29.84
21/4/1982,0,26.585,0.532100694,431.59,2358.27,0.25704872,20.11890244,29.63
22/4/1982,0,25.845,0.536000116,467.71,2150.04,0.219247438,20.17987805,29.55
23/4/1982,0,24.57,0.536000116,375.35,2283.11,0.189006412,20.21036585,29.56
24/4/1982,10.82,22.635,0.536000116,239.09,2142.34,0.181446156,20.31707317,29.71
25/4/1982,15.15,22.65,0.538458565,222.43,2200,0.68798334,20.77439024,29.97
26/4/1982,39.44,22.42,0.54,266.63,2081.94,1.685937196,21.0945122,30.21
27/4/1982,0.18,22.765,0.54,433.76,1925.45,3.061903876,21.21646341,30.22
28/4/1982,0,22.7,0.54,436.29,1909.81,3.16018721,21.20121951,30.22
29/4/1982,0,23.68,0.542458565,429.18,2063.01,2.593167974,20.97256098,30.06
30/4/1982,0,23.745,0.544,452.75,1997.27,2.06395002,20.57621951,29.88
1/5/1982,0,22.985,0.544,457.81,1896.73,1.52717181,20.21036585,29.8
2/5/1982,0,22.495,0.544,450.12,1878.74,1.088676934,20.19512195,29.62
3/5/1982,0,22.27,0.544911806,485.54,1760,0.861869239,20.19512195,29.47
4/5/1982,0,22.78,0.548,482.64,1799.24,0.733344879,20.43902439,29.29
5/5/1982,0,22.47,0.548,510.5,1720,0.589700006,20.71341463,29.13
