# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-02-08 06:40:09 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 271538082002301 AMAX NO 3 WELL NEAR PINE LEVEL FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 271538082002301
#            TS   parameter     statistic     Description
#        251411       62611     00001     Groundwater level above NAVD 1988, feet (Maximum)
#         28739       62610     00001     Groundwater level above NGVD 1929, feet (Maximum)
#            00       72019     00011     Depth to water level, feet below land surface (Instantaneous)
#            00       62610     00011     Groundwater level above NGVD 1929, feet (Instantaneous)
#            00       62611     00011     Groundwater level above NAVD 1988, feet (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=271538082002301&ts_ids=28739]
# 
# Discrete groundwater status codes included in this output:
#  '00_62610_00011_cd'
#  '00_62611_00011_cd'
#  '00_72019_00011_cd'
#
#     1          Not determined
#
#     A          Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	251411_62611_00001	251411_62611_00001_cd	28739_62610_00001	28739_62610_00001_cd	00_62610_00011	00_62610_00011_cd	00_62611_00011	00_62611_00011_cd	00_72019_00011	00_72019_00011_cd
USGS	271538082002301	1986-03-22		40.75	A	41.80	A:R						
USGS	271538082002301	1986-03-23		40.64	A	41.69	A:R						
USGS	271538082002301	1986-03-24		40.47	A	41.52	A:R						
USGS	271538082002301	1986-03-25		40.36	A	41.41	A:R						
USGS	271538082002301	1986-03-26		40.33	A	41.38	A:R						
USGS	271538082002301	1986-03-27		40.63	A	41.68	A:R						
USGS	271538082002301	1986-03-28		40.66	A	41.71	A:R						
USGS	271538082002301	1986-03-29		40.73	A	41.78	A:R						
USGS	271538082002301	1986-03-30		40.82	A	41.87	A:R						
USGS	271538082002301	1986-03-31		40.85	A	41.90	A:R						
USGS	271538082002301	1986-04-01		40.83	A	41.88	A:R						
USGS	271538082002301	1986-04-02		40.68	A	41.73	A:R						
USGS	271538082002301	1986-04-03		40.41	A	41.46	A:R						
USGS	271538082002301	1986-04-04		40.03	A	41.08	A:R						
USGS	271538082002301	1986-04-05		39.82	A	40.87	A:R						
USGS	271538082002301	1986-04-06		39.53	A	40.58	A:R						
USGS	271538082002301	1986-04-07		39.55	A	40.60	A:R						
USGS	271538082002301	1986-04-08		39.37	A	40.42	A:R						
USGS	271538082002301	1986-04-08 15:50	UTC									18.89	1:A
USGS	271538082002301	1986-04-09		39.15	A	40.20	A:R						
USGS	271538082002301	1986-04-10		38.82	A	39.87	A:R						
USGS	271538082002301	1986-04-11		38.63	A	39.68	A:R						
USGS	271538082002301	1986-04-12		38.27	A	39.32	A:R						
USGS	271538082002301	1986-04-13		38.30	A	39.35	A:R						
USGS	271538082002301	1986-04-14		38.45	A	39.50	A:R						
USGS	271538082002301	1986-04-15		38.45	A	39.50	A:R						
USGS	271538082002301	1986-04-16		38.37	A	39.42	A:R						
USGS	271538082002301	1986-04-17		38.05	A	39.10	A:R						
USGS	271538082002301	1986-04-18		37.60	A	38.65	A:R						
USGS	271538082002301	1986-04-19		37.34	A	38.39	A:R						
USGS	271538082002301	1986-04-20		37.36	A	38.41	A:R						
USGS	271538082002301	1986-04-21		37.36	A	38.41	A:R						
USGS	271538082002301	1986-04-22		37.12	A	38.17	A:R						
USGS	271538082002301	1986-04-23		36.77	A	37.82	A:R						
USGS	271538082002301	1986-04-24		36.44	A	37.49	A:R						
USGS	271538082002301	1986-04-25		36.18	A	37.23	A:R						
USGS	271538082002301	1986-04-26		35.85	A	36.90	A:R						
USGS	271538082002301	1986-04-27		35.77	A	36.82	A:R						
USGS	271538082002301	1986-04-28		35.78	A	36.83	A:R						
USGS	271538082002301	1986-04-29		35.54	A	36.59	A:R						
USGS	271538082002301	1986-04-30		35.21	A	36.26	A:R						
USGS	271538082002301	1986-05-01		34.78	A	35.83	A:R						
USGS	271538082002301	1986-05-02		34.39	A	35.44	A:R						
USGS	271538082002301	1986-05-03		34.24	A	35.29	A:R						
USGS	271538082002301	1986-05-04		34.08	A	35.13	A:R						
USGS	271538082002301	1986-05-05		34.02	A	35.07	A:R						
USGS	271538082002301	1986-05-06		33.99	A	35.04	A:R						
USGS	271538082002301	1986-05-07		34.11	A	35.16	A:R						
USGS	271538082002301	1986-05-08		34.39	A	35.44	A:R						
USGS	271538082002301	1986-05-09		34.43	A	35.48	A:R						
USGS	271538082002301	1986-05-10		34.57	A	35.62	A:R						
USGS	271538082002301	1986-05-11		34.74	A	35.79	A:R						
USGS	271538082002301	1986-05-12		34.84	A	35.89	A:R						
USGS	271538082002301	1986-05-13		34.86	A	35.91	A:R						
USGS	271538082002301	1986-05-14		34.68	A	35.73	A:R						
USGS	271538082002301	1986-05-15		34.72	A	35.77	A:R						
USGS	271538082002301	1986-05-16		34.73	A	35.78	A:R						
USGS	271538082002301	1986-05-17		34.70	A	35.75	A:R						
USGS	271538082002301	1986-05-18		34.56	A	35.61	A:R						
USGS	271538082002301	1986-05-19		34.33	A	35.38	A:R						
USGS	271538082002301	1986-05-20		34.44	A	35.49	A:R						
USGS	271538082002301	1986-05-21		34.80	A	35.85	A:R						
USGS	271538082002301	1986-05-22		34.81	A	35.86	A:R						
USGS	271538082002301	1986-05-23		34.76	A	35.81	A:R						
USGS	271538082002301	1986-05-24		34.53	A	35.58	A:R						
USGS	271538082002301	1986-05-25		34.41	A	35.46	A:R						
USGS	271538082002301	1986-05-26		34.46	A	35.51	A:R						
USGS	271538082002301	1986-05-27		34.35	A	35.40	A:R						
USGS	271538082002301	1986-05-28		34.00	A	35.05	A:R						
USGS	271538082002301	1986-05-29		33.64	A	34.69	A:R						
USGS	271538082002301	1986-05-30		33.37	A	34.42	A:R						
USGS	271538082002301	1986-05-31		33.00	A	34.05	A:R						
USGS	271538082002301	1986-06-01		32.88	A	33.93	A:R						
USGS	271538082002301	1986-06-02		33.15	A	34.20	A:R						
USGS	271538082002301	1986-06-03		33.41	A	34.46	A:R						
USGS	271538082002301	1986-06-04		33.71	A	34.76	A:R						
USGS	271538082002301	1986-06-05		33.77	A	34.82	A:R						
USGS	271538082002301	1986-06-06		33.65	A	34.70	A:R						
USGS	271538082002301	1986-06-07		33.69	A	34.74	A:R						
USGS	271538082002301	1986-06-08		34.00	A	35.05	A:R						
USGS	271538082002301	1986-06-09		34.53	A	35.58	A:R						
USGS	271538082002301	1986-06-10		34.97	A	36.02	A:R						
USGS	271538082002301	1986-06-11		35.40	A	36.45	A:R						
USGS	271538082002301	1986-06-11 13:59	UTC									22.94	1:A
USGS	271538082002301	1986-06-12		35.80	A	36.85	A:R						
USGS	271538082002301	1986-06-13		36.16	A	37.21	A:R						
USGS	271538082002301	1986-06-14		36.55	A	37.60	A:R						
USGS	271538082002301	1986-06-15		36.90	A	37.95	A:R						
USGS	271538082002301	1986-06-16		37.17	A	38.22	A:R						
USGS	271538082002301	1986-06-17		37.48	A	38.53	A:R						
USGS	271538082002301	1986-06-18		37.83	A	38.88	A:R						
USGS	271538082002301	1986-06-19		38.08	A	39.13	A:R						
USGS	271538082002301	1986-06-20		38.34	A	39.39	A:R						
USGS	271538082002301	1986-06-21		38.59	A	39.64	A:R						
USGS	271538082002301	1986-06-22		38.79	A	39.84	A:R						
USGS	271538082002301	1986-06-23		39.02	A	40.07	A:R						
USGS	271538082002301	1986-06-24		39.22	A	40.27	A:R						
USGS	271538082002301	1986-06-25		39.39	A	40.44	A:R						
USGS	271538082002301	1986-06-26		39.50	A	40.55	A:R						
USGS	271538082002301	1986-06-27		39.71	A	40.76	A:R						
USGS	271538082002301	1986-06-28		39.92	A	40.97	A:R						
USGS	271538082002301	1986-06-29		40.13	A	41.18	A:R						
USGS	271538082002301	1986-06-30		40.27	A	41.32	A:R						
USGS	271538082002301	1986-07-01		40.41	A	41.46	A:R						
USGS	271538082002301	1986-07-02		40.60	A	41.65	A:R						
USGS	271538082002301	1986-07-03		40.79	A	41.84	A:R						
USGS	271538082002301	1986-07-04		40.89	A	41.94	A:R						
USGS	271538082002301	1986-07-05		40.96	A	42.01	A:R						
USGS	271538082002301	1986-07-06		41.09	A	42.14	A:R						
USGS	271538082002301	1986-07-07		41.26	A	42.31	A:R						
USGS	271538082002301	1986-07-08		41.42	A	42.47	A:R						
USGS	271538082002301	1986-07-09		41.55	A	42.60	A:R						
USGS	271538082002301	1986-07-10		41.62	A	42.67	A:R						
USGS	271538082002301	1986-07-11		41.72	A	42.77	A:R						
USGS	271538082002301	1986-07-12		41.78	A	42.83	A:R						
USGS	271538082002301	1986-07-13		41.81	A	42.86	A:R						
USGS	271538082002301	1986-07-14		41.94	A	42.99	A:R						
USGS	271538082002301	1986-07-15		42.06	A	43.11	A:R						
USGS	271538082002301	1986-07-16		42.12	A	43.17	A:R						
USGS	271538082002301	1986-07-17		42.11	A	43.16	A:R						
USGS	271538082002301	1986-07-18		42.13	A	43.18	A:R						
USGS	271538082002301	1986-07-19		42.17	A	43.22	A:R						
USGS	271538082002301	1986-07-20		42.17	A	43.22	A:R						
USGS	271538082002301	1986-07-21		42.10	A	43.15	A:R						
USGS	271538082002301	1986-07-22		41.92	A	42.97	A:R						
USGS	271538082002301	1986-07-23		41.62	A	42.67	A:R						
USGS	271538082002301	1986-07-24		41.62	A	42.67	A:R						
USGS	271538082002301	1986-07-25		41.73	A	42.78	A:R						
USGS	271538082002301	1986-07-26		41.87	A	42.92	A:R						
USGS	271538082002301	1986-07-27		42.08	A	43.13	A:R						
USGS	271538082002301	1986-07-28		42.30	A	43.35	A:R						
USGS	271538082002301	1986-07-29		42.51	A	43.56	A:R						
USGS	271538082002301	1986-07-30		42.67	A	43.72	A:R						
USGS	271538082002301	1986-07-31		42.82	A	43.87	A:R						
USGS	271538082002301	1986-08-01		42.97	A	44.02	A:R						
USGS	271538082002301	1986-08-02		43.01	A	44.06	A:R						
USGS	271538082002301	1986-08-03		43.03	A	44.08	A:R						
USGS	271538082002301	1986-08-04		43.10	A	44.15	A:R						
USGS	271538082002301	1986-08-05		43.06	A	44.11	A:R						
USGS	271538082002301	1986-08-06		43.16	A	44.21	A:R						
USGS	271538082002301	1986-08-07		43.30	A	44.35	A:R						
USGS	271538082002301	1986-08-08		43.38	A	44.43	A:R						
USGS	271538082002301	1986-08-09		43.49	A	44.54	A:R						
USGS	271538082002301	1986-08-10		43.54	A	44.59	A:R						
USGS	271538082002301	1986-08-11		43.56	A	44.61	A:R						
USGS	271538082002301	1986-08-12		43.62	A	44.67	A:R						
USGS	271538082002301	1986-08-13		43.70	A	44.75	A:R						
USGS	271538082002301	1986-08-14		43.75	A	44.80	A:R						
USGS	271538082002301	1986-08-15		43.86	A	44.91	A:R						
USGS	271538082002301	1986-08-16		43.99	A	45.04	A:R						
USGS	271538082002301	1986-08-17		44.09	A	45.14	A:R						
USGS	271538082002301	1986-08-18		44.15	A	45.20	A:R						
USGS	271538082002301	1986-08-19		44.16	A	45.21	A:R						
USGS	271538082002301	1986-08-20		44.11	A	45.16	A:R						
USGS	271538082002301	1986-08-21		44.12	A	45.17	A:R						
USGS	271538082002301	1986-08-22		44.14	A	45.19	A:R						
USGS	271538082002301	1986-08-23		44.21	A	45.26	A:R						
USGS	271538082002301	1986-08-24		44.25	A	45.30	A:R						
USGS	271538082002301	1986-08-25		44.28	A	45.33	A:R						
USGS	271538082002301	1986-08-26		44.30	A	45.35	A:R						
USGS	271538082002301	1986-08-27		44.37	A	45.42	A:R						
USGS	271538082002301	1986-08-28		44.40	A	45.45	A:R						
USGS	271538082002301	1986-08-29		44.41	A	45.46	A:R						
USGS	271538082002301	1986-08-30		44.35	A	45.40	A:R						
USGS	271538082002301	1986-08-31		44.37	A	45.42	A:R						
USGS	271538082002301	1986-09-01		44.47	A	45.52	A:R						
USGS	271538082002301	1986-09-02		44.50	A	45.55	A:R						
USGS	271538082002301	1986-09-03		44.53	A	45.58	A:R						
USGS	271538082002301	1986-09-04		44.46	A	45.51	A:R						
USGS	271538082002301	1986-09-05		44.42	A	45.47	A:R						
USGS	271538082002301	1986-09-06		44.51	A	45.56	A:R						
USGS	271538082002301	1986-09-07		44.54	A	45.59	A:R						
USGS	271538082002301	1986-09-08		44.55	A	45.60	A:R						
USGS	271538082002301	1986-09-09		44.60	A	45.65	A:R						
USGS	271538082002301	1986-09-10		44.68	A	45.73	A:R						
USGS	271538082002301	1986-09-11		44.75	A	45.80	A:R						
USGS	271538082002301	1986-09-12		44.84	A	45.89	A:R						
USGS	271538082002301	1986-09-13		44.89	A	45.94	A:R						
USGS	271538082002301	1986-09-14		44.93	A	45.98	A:R						
USGS	271538082002301	1986-09-15		44.86	A	45.91	A:R						
USGS	271538082002301	1986-09-16		44.89	A	45.94	A:R						
USGS	271538082002301	1986-09-17		44.89	A	45.94	A:R						
USGS	271538082002301	1986-09-18		44.91	A	45.96	A:R						
USGS	271538082002301	1986-09-19		44.89	A	45.94	A:R						
USGS	271538082002301	1986-09-20		44.86	A	45.91	A:R						
USGS	271538082002301	1986-09-21		44.92	A	45.97	A:R						
USGS	271538082002301	1986-09-22		44.96	A	46.01	A:R						
USGS	271538082002301	1986-09-23		44.91	A	45.96	A:R						
USGS	271538082002301	1986-09-24		44.93	A	45.98	A:R						
USGS	271538082002301	1986-09-25		44.88	A	45.93	A:R						
USGS	271538082002301	1986-09-26		44.86	A	45.91	A:R						
USGS	271538082002301	1986-09-27		44.76	A	45.81	A:R						
USGS	271538082002301	1986-09-28		44.69	A	45.74	A:R						
USGS	271538082002301	1986-09-29		44.60	A	45.65	A:R						
USGS	271538082002301	1986-09-30		44.49	A	45.54	A:R						
USGS	271538082002301	1986-10-01		44.37	A	45.42	A:R						
USGS	271538082002301	1986-10-02		44.26	A	45.31	A:R						
USGS	271538082002301	1986-10-02 14:25	UTC									14.03	1:A
USGS	271538082002301	1986-10-03		44.20	A	45.25	A:R						
USGS	271538082002301	1986-10-04		44.22	A	45.27	A:R						
USGS	271538082002301	1986-10-05		44.22	A	45.27	A:R						
USGS	271538082002301	1986-10-06		44.18	A	45.23	A:R						
USGS	271538082002301	1986-10-07		43.97	A	45.02	A:R						
USGS	271538082002301	1986-10-08		43.66	A	44.71	A:R						
USGS	271538082002301	1986-10-09		43.39	A	44.44	A:R						
USGS	271538082002301	1986-10-10		43.28	A	44.33	A:R						
USGS	271538082002301	1986-10-11		43.29	A	44.34	A:R						
USGS	271538082002301	1986-10-12		43.33	A	44.38	A:R						
USGS	271538082002301	1986-10-13		43.42	A	44.47	A:R						
USGS	271538082002301	1986-10-14		43.39	A	44.44	A:R						
USGS	271538082002301	1986-10-15		43.29	A	44.34	A:R						
USGS	271538082002301	1986-10-16		43.20	A	44.25	A:R						
USGS	271538082002301	1986-10-17		43.11	A	44.16	A:R						
USGS	271538082002301	1986-10-18		42.90	A	43.95	A:R						
USGS	271538082002301	1986-10-19		42.73	A	43.78	A:R						
USGS	271538082002301	1986-10-20		42.65	A	43.70	A:R						
USGS	271538082002301	1986-10-21		42.53	A	43.58	A:R						
USGS	271538082002301	1986-10-22		42.37	A	43.42	A:R						
USGS	271538082002301	1986-10-23		42.12	A	43.17	A:R						
USGS	271538082002301	1986-10-24		41.92	A	42.97	A:R						
USGS	271538082002301	1986-10-25		41.70	A	42.75	A:R						
USGS	271538082002301	1986-10-26		41.63	A	42.68	A:R						
USGS	271538082002301	1986-10-27		41.84	A	42.89	A:R						
USGS	271538082002301	1986-10-28		41.97	A	43.02	A:R						
USGS	271538082002301	1986-10-29		42.17	A	43.22	A:R						
USGS	271538082002301	1986-10-30		42.37	A	43.42	A:R						
USGS	271538082002301	1986-10-31		42.46	A	43.51	A:R						
USGS	271538082002301	1986-11-01		42.64	A	43.69	A:R						
USGS	271538082002301	1986-11-02		42.88	A	43.93	A:R						
USGS	271538082002301	1986-11-03		43.03	A	44.08	A:R						
USGS	271538082002301	1986-11-04		43.16	A	44.21	A:R						
USGS	271538082002301	1986-11-05		43.22	A	44.27	A:R						
USGS	271538082002301	1986-11-06		43.24	A	44.29	A:R						
USGS	271538082002301	1986-11-07		43.24	A	44.29	A:R						
USGS	271538082002301	1986-11-08		43.29	A	44.34	A:R						
USGS	271538082002301	1986-11-09		43.38	A	44.43	A:R						
USGS	271538082002301	1986-11-10		43.49	A	44.54	A:R						
USGS	271538082002301	1986-11-11		43.45	A	44.50	A:R						
USGS	271538082002301	1986-11-12		43.39	A	44.44	A:R						
USGS	271538082002301	1986-11-13		43.36	A	44.41	A:R						
USGS	271538082002301	1986-11-14		43.30	A	44.35	A:R						
USGS	271538082002301	1986-11-15		43.29	A	44.34	A:R						
USGS	271538082002301	1986-11-16		43.31	A	44.36	A:R						
USGS	271538082002301	1986-11-17		43.35	A	44.40	A:R						
USGS	271538082002301	1986-11-18		43.28	A	44.33	A:R						
USGS	271538082002301	1986-11-19		43.21	A	44.26	A:R						
USGS	271538082002301	1986-11-20		42.95	A	44.00	A:R						
USGS	271538082002301	1986-11-21		42.80	A	43.85	A:R						
USGS	271538082002301	1986-11-22		42.55	A	43.60	A:R						
USGS	271538082002301	1986-11-23		42.42	A	43.47	A:R						
USGS	271538082002301	1986-11-24		42.30	A	43.35	A:R						
USGS	271538082002301	1986-11-25		42.09	A	43.14	A:R						
USGS	271538082002301	1986-11-26		41.79	A	42.84	A:R						
USGS	271538082002301	1986-11-27		41.85	A	42.90	A:R						
USGS	271538082002301	1986-11-28		41.99	A	43.04	A:R						
USGS	271538082002301	1986-11-29		42.13	A	43.18	A:R						
USGS	271538082002301	1986-11-30		42.26	A	43.31	A:R						
USGS	271538082002301	1986-12-01		42.34	A	43.39	A:R						
USGS	271538082002301	1986-12-02		42.39	A	43.44	A:R						
USGS	271538082002301	1986-12-03		42.33	A	43.38	A:R						
USGS	271538082002301	1986-12-03 18:13	UTC									15.82	1:A
USGS	271538082002301	1986-12-04		42.31	A	43.36	A:R						
USGS	271538082002301	1986-12-05		42.34	A	43.39	A:R						
USGS	271538082002301	1986-12-06		42.35	A	43.40	A:R						
USGS	271538082002301	1986-12-07		42.41	A	43.46	A:R						
USGS	271538082002301	1986-12-08		42.49	A	43.54	A:R						
USGS	271538082002301	1986-12-09		42.49	A	43.54	A:R						
USGS	271538082002301	1986-12-10		42.38	A	43.43	A:R						
USGS	271538082002301	1986-12-11		42.19	A	43.24	A:R						
USGS	271538082002301	1986-12-12		42.18	A	43.23	A:R						
USGS	271538082002301	1986-12-13		42.00	A	43.05	A:R						
USGS	271538082002301	1986-12-14		42.04	A	43.09	A:R						
USGS	271538082002301	1986-12-15		42.12	A	43.17	A:R						
USGS	271538082002301	1986-12-16		42.09	A	43.14	A:R						
USGS	271538082002301	1986-12-17		41.76	A	42.81	A:R						
USGS	271538082002301	1986-12-18		41.63	A	42.68	A:R						
USGS	271538082002301	1986-12-19		41.49	A	42.54	A:R						
USGS	271538082002301	1986-12-20		41.34	A	42.39	A:R						
USGS	271538082002301	1986-12-21		41.45	A	42.50	A:R						
USGS	271538082002301	1986-12-22		41.53	A	42.58	A:R						
USGS	271538082002301	1986-12-23		41.86	A	42.91	A:R						
USGS	271538082002301	1986-12-24		41.96	A	43.01	A:R						
USGS	271538082002301	1986-12-25		42.04	A	43.09	A:R						
USGS	271538082002301	1986-12-26		42.26	A	43.31	A:R						
USGS	271538082002301	1986-12-27		42.48	A	43.53	A:R						
USGS	271538082002301	1986-12-28		42.64	A	43.69	A:R						
USGS	271538082002301	1986-12-29		42.85	A	43.90	A:R						
USGS	271538082002301	1986-12-30		42.99	A	44.04	A:R						
USGS	271538082002301	1986-12-31		43.37	A	44.42	A:R						
USGS	271538082002301	1987-01-01		43.43	A	44.48	A:R						
USGS	271538082002301	1987-01-02		43.32	A	44.37	A:R						
USGS	271538082002301	1987-01-03		43.51	A	44.56	A:R						
USGS	271538082002301	1987-01-04		43.88	A	44.93	A:R						
USGS	271538082002301	1987-01-05		43.86	A	44.91	A:R						
USGS	271538082002301	1987-01-06		43.80	A	44.85	A:R						
USGS	271538082002301	1987-01-07		43.87	A	44.92	A:R						
USGS	271538082002301	1987-01-08		43.97	A	45.02	A:R						
USGS	271538082002301	1987-01-09		44.09	A	45.14	A:R						
USGS	271538082002301	1987-01-10		44.26	A	45.31	A:R						
USGS	271538082002301	1987-01-11		44.25	A	45.30	A:R						
USGS	271538082002301	1987-01-12		44.21	A	45.26	A:R						
USGS	271538082002301	1987-01-13		44.25	A	45.30	A:R						
USGS	271538082002301	1987-01-14		44.29	A	45.34	A:R						
USGS	271538082002301	1987-01-15		44.34	A	45.39	A:R						
USGS	271538082002301	1987-01-16		44.26	A	45.31	A:R						
USGS	271538082002301	1987-01-17		44.18	A	45.23	A:R						
USGS	271538082002301	1987-01-18		44.18	A	45.23	A:R						
USGS	271538082002301	1987-01-19		44.18	A	45.23	A:R						
USGS	271538082002301	1987-01-20		44.12	A	45.17	A:R						
USGS	271538082002301	1987-01-21		44.25	A	45.30	A:R						
USGS	271538082002301	1987-01-22		44.36	A	45.41	A:R						
USGS	271538082002301	1987-01-23		44.13	A	45.18	A:R						
USGS	271538082002301	1987-01-24		43.65	A	44.70	A:R						
USGS	271538082002301	1987-01-25		43.19	A	44.24	A:R						
USGS	271538082002301	1987-01-26		43.35	A	44.40	A:R						
USGS	271538082002301	1987-01-27		43.35	A	44.40	A:R						
USGS	271538082002301	1987-01-28		42.94	A	43.99	A:R						
USGS	271538082002301	1987-01-29		42.48	A	43.53	A:R						
USGS	271538082002301	1987-01-30		42.82	A	43.87	A:R						
USGS	271538082002301	1987-01-31		43.00	A	44.05	A:R						
USGS	271538082002301	1987-02-01		43.14	A	44.19	A:R						
USGS	271538082002301	1987-02-02		43.26	A	44.31	A:R						
USGS	271538082002301	1987-02-03		43.28	A	44.33	A:R						
USGS	271538082002301	1987-02-04		43.26	A	44.31	A:R						
USGS	271538082002301	1987-02-05		43.43	A	44.48	A:R						
USGS	271538082002301	1987-02-06		43.60	A	44.65	A:R						
USGS	271538082002301	1987-02-07		43.75	A	44.80	A:R						
USGS	271538082002301	1987-02-08		43.76	A	44.81	A:R						
USGS	271538082002301	1987-02-09		43.78	A	44.83	A:R						
USGS	271538082002301	1987-02-09 21:11	UTC									14.50	1:A
USGS	271538082002301	1987-02-10		43.37	A	44.42	A:R						
USGS	271538082002301	1987-02-11		42.79	A	43.84	A:R						
USGS	271538082002301	1987-02-12		42.53	A	43.58	A:R						
USGS	271538082002301	1987-02-13		42.62	A	43.67	A:R						
USGS	271538082002301	1987-02-14		42.63	A	43.68	A:R						
USGS	271538082002301	1987-02-15		42.71	A	43.76	A:R						
USGS	271538082002301	1987-02-16		42.90	A	43.95	A:R						
USGS	271538082002301	1987-02-17		42.91	A	43.96	A:R						
USGS	271538082002301	1987-02-18		42.94	A	43.99	A:R						
USGS	271538082002301	1987-02-19		42.84	A	43.89	A:R						
USGS	271538082002301	1987-02-20		42.82	A	43.87	A:R						
USGS	271538082002301	1987-02-21		42.87	A	43.92	A:R						
USGS	271538082002301	1987-02-22		43.04	A	44.09	A:R						
USGS	271538082002301	1987-02-23		43.09	A	44.14	A:R						
USGS	271538082002301	1987-02-24		43.08	A	44.13	A:R						
USGS	271538082002301	1987-02-25		43.07	A	44.12	A:R						
USGS	271538082002301	1987-02-26		43.06	A	44.11	A:R						
USGS	271538082002301	1987-02-27		43.09	A	44.14	A:R						
USGS	271538082002301	1987-02-28		43.07	A	44.12	A:R						
USGS	271538082002301	1987-03-01		43.15	A	44.20	A:R						
USGS	271538082002301	1987-03-02		43.19	A	44.24	A:R						
USGS	271538082002301	1987-03-03		43.24	A	44.29	A:R						
USGS	271538082002301	1987-03-04		43.23	A	44.28	A:R						
USGS	271538082002301	1987-03-05		43.17	A	44.22	A:R						
USGS	271538082002301	1987-03-06		43.09	A	44.14	A:R						
USGS	271538082002301	1987-03-07		43.45	A	44.50	A:R						
USGS	271538082002301	1987-03-08		43.54	A	44.59	A:R						
USGS	271538082002301	1987-03-09		43.69	A	44.74	A:R						
USGS	271538082002301	1987-03-10		43.70	A	44.75	A:R						
USGS	271538082002301	1987-03-11		43.58	A	44.63	A:R						
USGS	271538082002301	1987-03-12		43.52	A	44.57	A:R						
USGS	271538082002301	1987-03-13		43.47	A	44.52	A:R						
USGS	271538082002301	1987-03-14		43.36	A	44.41	A:R						
USGS	271538082002301	1987-03-15		43.25	A	44.30	A:R						
USGS	271538082002301	1987-03-16		43.05	A	44.10	A:R						
USGS	271538082002301	1987-03-17		42.78	A	43.83	A:R						
USGS	271538082002301	1987-03-18		42.72	A	43.77	A:R						
USGS	271538082002301	1987-03-19		42.79	A	43.84	A:R						
USGS	271538082002301	1987-03-20		42.74	A	43.79	A:R						
USGS	271538082002301	1987-03-21		42.61	A	43.66	A:R						
USGS	271538082002301	1987-03-22		42.46	A	43.51	A:R						
USGS	271538082002301	1987-03-23		42.42	A	43.47	A:R						
USGS	271538082002301	1987-03-24		42.35	A	43.40	A:R						
USGS	271538082002301	1987-03-25		42.40	A	43.45	A:R						
USGS	271538082002301	1987-03-26		42.56	A	43.61	A:R						
USGS	271538082002301	1987-03-27		42.90	A	43.95	A:R						
USGS	271538082002301	1987-03-28		43.06	A	44.11	A:R						
USGS	271538082002301	1987-03-29		43.25	A	44.30	A:R						
USGS	271538082002301	1987-03-30		43.49	A	44.54	A:R						
USGS	271538082002301	1987-03-31		43.48	A	44.53	A:R						
USGS	271538082002301	1987-04-01		43.38	A	44.43	A:R						
USGS	271538082002301	1987-04-02		43.42	A	44.47	A:R						
USGS	271538082002301	1987-04-03		43.54	A	44.59	A:R						
USGS	271538082002301	1987-04-04		43.49	A	44.54	A:R						
USGS	271538082002301	1987-04-05		43.41	A	44.46	A:R						
USGS	271538082002301	1987-04-06		43.42	A	44.47	A:R						
USGS	271538082002301	1987-04-07		43.38	A	44.43	A:R						
USGS	271538082002301	1987-04-08		43.42	A	44.47	A:R						
USGS	271538082002301	1987-04-09		43.44	A	44.49	A:R						
USGS	271538082002301	1987-04-10		43.26	A	44.31	A:R						
USGS	271538082002301	1987-04-11		43.20	A	44.25	A:R						
USGS	271538082002301	1987-04-12		43.07	A	44.12	A:R						
